mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_num_leaves,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
268.171444495519,3.2246705216345264,0.07975427309672038,0.012034822949957518,0.8,20,50,10,0.05,0.8,"{'subsample': 0.8, 'num_leaves': 20, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.6484560570071259,0.6282660332541568,0.6365795724465558,0.6377672209026128,0.008285213593213152,4
353.4263315995534,4.273154221925188,0.05630636215209961,0.01523908977174531,0.8,31,50,10,0.05,0.8,"{'subsample': 0.8, 'num_leaves': 31, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.6437054631828979,0.6365795724465558,0.6306413301662708,0.6369754552652415,0.005340751212680953,5
373.04353761672974,0.7486562664218386,0.02860569953918457,0.010530181376703297,0.8,31,50,15,0.05,0.8,"{'subsample': 0.8, 'num_leaves': 31, 'n_estimators': 50, 'max_depth': 15, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.6508313539192399,0.6342042755344418,0.6342042755344418,0.6397466349960412,0.007838079918140643,2
385.0331295331319,0.3750319582418955,0.005486329396565755,0.004507532792539051,0.8,20,100,15,0.1,0.8,"{'subsample': 0.8, 'num_leaves': 20, 'n_estimators': 100, 'max_depth': 15, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.6520190023752969,0.6543942992874109,0.6140142517814727,0.6401425178147268,0.018500904901896906,1
372.6264657179515,0.6888864905033012,0.035852670669555664,0.02033109025445682,0.8,31,50,15,0.1,0.8,"{'subsample': 0.8, 'num_leaves': 31, 'n_estimators': 50, 'max_depth': 15, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.6484560570071259,0.6401425178147269,0.6258907363420427,0.6381631037212985,0.009317974897814616,3
